datasetID,forestRemnantID,decimalLatitude,decimalLongitude,richnessAll,richnessForest,forestRemnantAreaInHectares,matrixType,treeCover50m,treeCover100m,treeCover150m,treeCover200m,treeCover250m,treeCover300m,treeCover350m,treeCover400m,treeCover450m,treeCover500m,treeCover550m,treeCover600m,treeCover650m,treeCover700m,treeCover750m,treeCover800m,treeCover850m,treeCover900m,treeCover950m,treeCover1000m,treeCover1050m,treeCover1100m,treeCover1150m,treeCover1200m,treeCover1250m,treeCover1300m,treeCover1350m,treeCover1400m,treeCover1450m,treeCover1500m,treeCover1550m,treeCover1600m,treeCover1650m,treeCover1700m,treeCover1750m,treeCover1800m,treeCover1850m,treeCover1900m,treeCover1950m,treeCover2000m,elevationInMeters,speciesPool,timeSinceIsolationInYears,firstYearSurvey
Martensen2012TAP,Teomar,-23.83355604,-47.44650598,22,21,82.85,terrestrial,100,100,100,100,100,95.02762431,86.24229979,79.36,75.59449312,72.91452111,70.98138748,70.30913012,70.25199754,69.9044586,68.71222687,66.73461068,65.37205082,62.97253635,61.20664529,59.76768743,58.12619503,56.64626148,55.17447657,54.40500276,53.97148676,53.63864492,53.13593932,51.95666892,50.70832279,49.47443014,48.81374723,48.4126158,48.20869225,47.53810624,47.1105309,46.94584123,46.53882133,46.02398934,45.84242766,45.8500401,1018.680664,529,NA,2005
Martensen2012TAP,Torres,-23.89301053,-47.47896111,15,15,3.83,terrestrial,75,64.28571429,41.83673469,28.48484848,24.90118577,21.32963989,20.77393075,21.32701422,22.65822785,25.22982635,26.42796249,28.06891601,30.97725876,34.60519343,37.90546803,40.56487925,42.01161946,43.98313331,46.05301486,47.14248091,47.27663641,48.05931095,48.86932159,49.14506343,48.93941965,48.25855036,47.88055353,47.41554742,47.0937579,47.36094675,47.65175011,48.10574521,48.18510909,48.55640624,49.06301752,49.61246702,49.88286741,49.9445061,49.9718706,50.06015239,932.0960083,532,NA,2005
Mendenhall2016,CAGO,8.753766,-82.925589,99,79,81,terrestrial,100,100,100,99.43820225,97.84946237,92.05955335,87.66603416,84.02366864,78.53828306,74.41424555,74.0625,74.76759628,73.93526405,73.74573794,73.79838367,73.51392024,72.64182612,71.62887828,70.31877846,69.45515911,69.45606695,69.49084323,68.80058867,68.298447,67.50272628,66.59442277,65.27219094,64.49121933,64.0362075,63.85594603,63.9518269,63.88888889,64.13346524,64.36255824,64.36293745,64.32526739,64.55569103,64.4606176,64.4217731,64.49092587,1167.630981,426,37,2007
Mendenhall2016,COPA,8.778054,-82.956203,115,96,5,terrestrial,100,100,96.33027523,94.70899471,91.91176471,91.2596401,90.99437148,89.11174785,86.07594937,80.68506185,76.72955975,74.58962574,73.77877597,73.20644217,72.01716738,70.89748404,70.59214904,69.68888889,69.37953263,69.57575758,69.1816982,69.07381476,68.5882137,68.74470608,69.14794007,69.70177208,69.89850427,70.36390828,70.95459837,70.96563723,70.86934418,70.69212411,70.63749325,70.64570943,70.9060349,71.02754237,70.81569697,70.83276544,70.96315449,70.82565426,1190.196167,423,37,2007
Mendenhall2016,GAPA,8.805852,-82.973366,130,107,27,terrestrial,100,95.74468085,88.78504673,85.87570621,82.07885305,77.66497462,77.40112994,78.39416058,77.90697674,78.04878049,78.06603774,79.00990099,79.11963883,79.17888563,78.1290047,77.21804511,77.21224218,77.40585774,77.70939256,77.65931669,77.88038698,78.07228916,77.67151002,77.46407439,77.52107399,77.59515571,77.90713234,78.29660067,78.54401675,78.72201695,78.77060859,79.03148627,79.13481428,78.96700874,78.81797069,78.72292077,78.59500574,78.47860108,78.56819505,78.6977887,1069.872437,423,37,2007
Mendenhall2016,LOAN,8.783447,-82.938689,100,80,4,terrestrial,100,98.07692308,89.21568627,80.33707865,74.64285714,71.21212121,70.11494253,70.46783626,71.34570766,71.04029991,69.50078003,67.4403183,66.11804767,65.30214425,65.43681086,65.34431138,65.25367156,65.59332141,65.99785982,65.97390043,65.35918907,65.73033708,66.45220588,67.52699055,68.47758406,68.8583815,69.28648069,69.78946057,70.21350661,70.52117264,71.07893127,71.42720398,71.59438546,71.97457627,72.51082251,73.11134709,73.65741737,74.12668207,74.31559917,74.59117177,1165.82312,412,37,2007
Mendenhall2016,PANA,8.781805,-82.896984,92,70,42,terrestrial,8.333333333,46.80851064,59.81308411,65.93406593,69.53405018,72.02072539,74.90566038,77.77777778,78.48837209,77.1563981,77.10464201,75.18151815,73.64253394,71.45650049,70.05988024,68.58757062,68.16516817,67.78242678,67.65729585,68.4159378,69.10050583,68.95516413,68.02207912,67.64855256,67.05698673,67.07053224,67.15778194,67.51401869,67.6627907,67.86995759,67.51119251,67.33365247,67.21827502,67.17609102,67.29398575,67.34570239,67.51830056,67.70110249,67.93587174,67.89289443,1018.887268,412,37,2007
Mendenhall2016,PINO,8.844238,-82.969931,135,110,86,terrestrial,100,97.87234043,92.66055046,89.83050847,89.36170213,89.11392405,89.81132075,85.29839884,82.3255814,80.43071161,79.63836478,80.171278,80.54452638,80.76171875,80.77249576,81.00789771,81.39767055,81.77472363,81.64794007,81.74776083,81.4603035,80.96767717,81.11785255,81.19095816,80.93974399,80.68886007,80.33248425,80.0871731,79.82598608,79.57807742,79.64997965,79.43907342,78.92606584,78.83131202,78.90944031,79.13538111,79.31405611,79.57990619,79.84606429,80.18305793,978.9071045,446,37,2007
Mendenhall2016,QUST,8.815192,-82.924079,114,79,22,terrestrial,75,82.9787234,76.04166667,77.40112994,76.34408602,70.89552239,66.9829222,66.32200886,66.62790698,66.97848457,68.86645963,70.29900332,71.46105742,71.67235495,71.51979566,71.30500188,71.78883658,72.05970149,71.07659347,70.48745174,69.96917657,69.45059368,69.37799043,69.46835443,69.84916809,70.221707,70.7428265,71.07623318,71.27116678,71.18920683,71.17917305,71.16582048,71.22043349,71.43946454,71.75010012,72.1080179,72.43185079,72.54675281,72.69736842,72.86391918,926.9380493,412,37,2007
Mendenhall2016,RESERVE,8.7907,-82.969987,199,166,593,terrestrial,100,100,100,100,100,100,100,100,100,100,99.92132179,99.47472095,98.98989899,98.73170732,98.54139854,98.45922585,97.80366057,97.21893491,96.86327078,95.87578845,94.25868896,93.01161394,91.66359956,90.41723202,89.58788636,88.53191183,87.32130929,86.08793125,84.72109002,83.73205742,83.1909701,82.58711217,82.22041993,81.98573127,81.52861144,81.15064345,80.88066552,80.68166326,80.35033288,79.99754345,1155.996216,423,37,2007
Mendenhall2016,SARI,8.827918,-82.924172,115,86,134,terrestrial,50,46.80851064,58.82352941,67.41573034,72.85714286,77.66497462,81.54425612,82.36151603,82.59860789,83.05243446,82.82591725,82.99274885,83.92554992,84.25427873,83.46825735,82.96992481,82.9105474,82.86567164,82.72265312,82.32445521,81.62233458,81.54093098,81.46377345,81.69394297,81.66952188,81.34909196,80.9491889,80.64757161,80.10227801,79.98260302,79.64737057,78.9891835,78.29136691,77.99355495,77.91126061,77.71887307,77.61354667,77.78835044,77.84458236,77.82213487,918.8468018,412,37,2007
Moore2008,Abogado,9.198877,-79.859765,39,33,15,aquatic,100,100,97.05882353,77.17391304,54.1218638,40.50632911,32.01506591,24.96350365,21.4368482,19.71563981,19.40763835,18.86543536,18.84139483,19.140625,19.55688112,19.37547028,20.69425901,22.08990771,23.5828877,25,26.18629174,28.13314618,29.91547225,31.41794828,32.87692547,34.29394813,35.69613481,36.79820739,37.76435045,38.49913119,38.91434973,38.93078759,38.71460674,38.20614889,37.63905562,37.27774835,36.94888522,36.50826025,36.26742385,35.95533194,72.66950989,460,90,2001
Moore2008,Abogado Oeste,9.195375,-79.862627,16,10,4.3,aquatic,100,61.2244898,35.77981651,20.20725389,14.71698113,11.98979592,11.44465291,10.90387374,10.83238312,11.05815062,10.80657792,10.65088757,10.22917831,10.27131783,10.54436348,11.52263374,12.6042014,14.07867495,15.55675384,17.24806202,18.85425812,20.21552584,21.3384531,22.25232854,23.06494316,23.68534793,24.01118658,24.38903362,24.73255814,25.04068569,25.16502488,25.33104697,25.33561582,25.30754221,25.34974818,25.43461829,25.3788962,25.43250238,25.57254371,25.71674136,31.9848175,460,90,2001
Moore2008,Bajo,9.184733,-79.830086,30,24,5,aquatic,100,78.72340426,59.80392157,41.84782609,39.28571429,39.14141414,37.71106942,37.99126638,35.61484919,35.3219697,36.0311284,35.35620053,33.78302417,31.90243902,29.64224872,27.48120301,25.97532511,24.92555092,23.75100187,22.73826802,21.98067633,21.73651494,21.54015806,21.37907724,21.94552529,22.62710644,23.60256753,24.62974487,25.26719331,25.88617886,26.6524086,27.56777396,28.45974119,29.33005844,30.4368699,31.62076271,32.91021228,33.96329028,34.87321763,35.78133628,41.49342728,460,90,2001
Moore2008,Barbacoa,9.125623,-79.793957,89,79,166,aquatic,100,100,100,99.47089947,98.52941176,97.42930591,96.24765478,94.27753934,91.83908046,89.93352327,87.02830189,82.09836066,77.98989332,73.81764993,69.88416988,65.5663916,61.6816218,57.16400237,53.30112721,49.1032477,45.3427065,42.15784216,39.75793141,37.9928922,36.73469388,35.77493164,34.99133218,34.52010457,34.00767353,33.47453025,32.92038993,32.60517028,32.12230216,31.93890539,31.83053557,31.9356301,32.14771345,32.28946831,32.52195248,32.83627884,46.6294899,462,90,2001
Moore2008,Barro Colorado,9.15757,-79.84824,102,88,1560,aquatic,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.95322002,99.89920806,99.73265606,99.67657669,99.6058428,99.35925282,98.7296748,98.02027544,97.25941235,96.48334887,95.57670773,94.55715367,93.5421445,92.52920402,91.40125331,90.09694441,184.4643097,460,90,2001
Moore2008,Bruja Chiquita,9.20977,-79.914161,22,15,17,aquatic,55.55555556,77.08333333,74.31192661,62.30366492,52.83018868,42.93059126,34.89681051,30.38516405,27.25199544,24.85714286,23.23390895,21.56476003,20.52572707,19.78557505,19.57081545,19.26674149,19.60066556,20.63867534,20.82996497,20.82424242,19.94289479,18.83855518,17.70623742,16.7767056,15.81815351,14.73638721,13.69753498,12.82689913,11.9753517,11.22327146,10.59205849,10.04100315,9.582995587,9.089366036,8.619173263,8.272892112,7.957389004,7.647779896,7.422227959,7.297612472,42.85606003,454,90,2001
Moore2008,Bruja Grande,9.217505,-79.91321,29,22,41,aquatic,100,100,95.37037037,85.22727273,71.84115523,63.98963731,58.22306238,54.76878613,52.79069767,50.04703669,46.26278521,40.42132982,35.11235955,30.95703125,27.53001715,24.97179391,23.50398936,22.05970149,20.90032154,19.8156682,19.04133685,18.09085451,17.35855988,16.93942973,16.41977234,16.08119781,15.81898278,15.58570895,15.20297778,14.863103,14.45991261,14.14498852,13.83992806,13.45207803,13.01912459,12.61996524,12.2921445,12.11441772,12.00516629,11.69070267,80.16443634,453,90,2001
Moore2008,Cacao,9.219918,-79.843877,32,26,14.8,aquatic,100,80.76923077,67.96116505,55.43478261,43.77224199,35.35353535,28.94736842,23.72634643,19.95359629,19.86754967,20.38910506,20.18469657,19.84260821,20.74182528,21.87234043,22.54681648,22.87429143,23.61689471,24.47234838,25.35074988,25.96575944,26.84442662,27.71858927,28.50388382,29.27626459,29.93373668,30.61906672,31.19323131,31.68719498,32.11188205,32.66782113,33.83616574,35.04404099,36.540742,37.94510683,39.40998487,40.92636409,42.33383172,43.63143631,44.60943732,52.42259979,456,90,2001
Moore2008,Frijoles,9.17433,-79.80078,102,80,102,aquatic,100,100,100,100,100,98.70801034,94.51795841,88.48920863,82.81430219,78.21969697,72.75590551,66.84210526,60.84269663,55.17578125,50.10715817,45.47162721,41.97407777,39.63106218,38.4966443,37.75782577,36.98088332,36.44,35.93692703,36.1284869,36.44305772,36.96184305,37.69703446,38.42321584,39.34007203,40.17168315,41.00010164,41.71363072,42.56793234,43.2790224,44.0908364,44.81481481,45.46886185,46.19099442,46.85138539,47.49984662,95.32781219,460,90,2001
Moore2008,Guacha,9.177849,-79.938919,17,11,20,aquatic,87.5,87.23404255,73.95833333,66.10169492,51.07142857,40.19851117,32.25806452,26.99115044,22.29965157,18.82022472,15.9038014,13.57048748,11.69125993,10.0292113,8.75478113,7.744360902,6.915072172,6.143751864,5.510968432,4.9626596,4.530459644,4.141535987,3.786764706,3.557578823,3.43220997,3.414985591,3.590087073,3.734129948,3.800254895,3.794303109,3.875178462,3.788386109,3.656454946,3.503723764,3.591712663,4.122773778,4.628833477,5.073005093,5.574531159,6.165182683,44.87528229,454,90,2001
Moore2008,Guanabano,9.211611,-79.891867,17,11,8.9,aquatic,75,65.95744681,51.96078431,41.8079096,31.54121864,22.3325062,17.35849057,15.62043796,15.0462963,13.70892019,13.33853354,13.51351351,12.66325951,12.17730151,11.20543294,10.1841413,9.279038718,8.52205006,7.700534759,7.127377799,6.638821719,6.054530874,5.564738292,5.155855097,4.758942457,4.407951599,4.100777272,3.857640617,3.859527121,3.835289005,4.072904999,4.426386233,4.814515405,5.07528337,5.183170693,5.439963683,5.617252991,5.818058384,6.005676687,6.105792833,50.86757278,454,90,2001
Moore2008,Juan Gallegos,9.223103,-79.860019,90,71,779,aquatic,100,100,100,100,100,100,100,100,100,100,100,100,99.94321408,99.85380117,99.57573186,98.87260428,98.09682805,97.49552773,96.4982625,95.01204819,93.58382773,92.05710839,90.61868919,89.1809909,87.57976654,86.00028806,84.32475884,81.90867239,79.20964191,76.60545474,74.07595968,71.83017785,69.63708229,67.4674336,65.49076074,63.59370269,61.61782618,59.65507876,57.90967742,56.21356244,82.34079742,456,90,2001
Moore2008,L,9.128333,-79.841602,25,18,7.3,aquatic,100,72.34042553,53.92156863,39.13043478,30.10752688,27.66497462,29.94350282,29.7810219,28.77030162,26.82464455,25.72096648,25.46174142,26.05514913,27.37047898,28.7601193,30.44787354,32.20961282,33.69047619,35.14308639,36.28447025,37.50548968,38.93344026,40.86732819,42.72435356,44.64674759,46.19596542,47.39868931,48.41240194,49.12280702,49.68505647,50.18844861,50.80167971,51.46556375,51.91835352,52.34093637,52.8214826,53.38345865,53.96641969,54.6698509,55.26574199,40.93481064,462,90,2001
Moore2008,Leon,9.226656,-79.893162,25,19,55,aquatic,100,100,97.02970297,96.72131148,92.27941176,83.29113924,73.6346516,64.37956204,56.34285714,50.4743833,45.75875486,41.56706507,36.80947012,32.55017132,29.04599659,25.93843844,23.09230257,20.70812258,19.27516779,17.97725623,16.76554603,15.80004015,14.73067058,14.00811085,13.64343497,13.49834509,13.44121974,13.48594178,13.65377917,13.89370933,14.02525973,13.99542072,13.8275831,13.72714963,13.80193739,13.94416282,13.91752577,13.95348837,13.99987091,14.06489603,77.84214783,453,90,2001
Moore2008,Lirio,9.244716,-79.838342,9,9,11.5,aquatic,100,100,91.17647059,69.1011236,46.42857143,32.99492386,24.43609023,18.95043732,15.06373117,12.17228464,10.14040562,8.563899868,7.31981982,6.341463415,5.536626917,4.887218045,4.337671004,3.875968992,3.475006683,3.143893591,2.856515052,2.668004012,2.590007348,2.64621608,2.941634241,3.7724982,5.040780853,6.208011943,7.328687573,8.765070055,10.14359914,11.91204589,13.89687388,15.73376238,17.384,19.08148597,20.81123692,22.21769539,23.6421107,25.05828936,49.65110016,456,90,2001
Moore2008,Mona Grita,9.13746,-79.83424,22,16,7.1,aquatic,100,80.85106383,59.43396226,39.89071038,26.25899281,19.64285714,15.09433962,11.69590643,9.302325581,8.056872038,8.018867925,8.382838284,9.188275085,11.00782779,12.57459506,13.38849191,14.50432468,15.67053226,17.10772521,18.6637618,20.67677434,22.53210273,24.47141019,25.85390599,27.4060209,29.48717949,31.26504413,33.16313823,34.51841524,35.78101238,37.03101169,38.22574484,39.29181271,39.9508766,40.59223689,41.13330307,41.76407314,42.22871906,42.6559876,42.92991285,48.12945175,462,90,2001
Moore2008,Orchid,9.17866,-79.84892,52,44,19,aquatic,93.75,73.07692308,64.70588235,62.14689266,56.42857143,48.87780549,41.47727273,35.65088757,31.9025522,29.89690722,29.6875,29.9734748,31.13636364,31.54819864,31.91670208,31.86237846,31.88502674,31.8533969,31.73668718,32.11274392,31.93221831,32.11341243,32.68983269,33.44013491,34.01837148,35.05705619,35.90087073,36.65338645,37.4652456,38.31542386,39.78221046,40.85517505,41.83810978,42.64444632,43.21511488,43.66474689,43.94037125,44.26107036,44.59067157,45.01874501,68.87813568,460,90,2001
Moore2008,Panteon,9.213974,-79.915158,22,16,9.9,aquatic,100,100,77.98165138,51.30890052,40.50179211,35.218509,32.27016886,32.85509326,34.61091754,36.06089439,37.92289536,38.14839133,37.37373737,35.49488055,33.59040274,30.69418386,27.74086379,25.17751479,23.0789826,21.21065375,19.90771259,18.95620876,18.04511278,17.07027942,16.06419445,15.08347726,14.06854247,13.18147872,12.3517097,11.66503747,11.07723577,10.60765048,10.23360288,10.01272804,9.778524027,9.580340265,9.450282365,9.336692999,9.266434199,9.247668139,66.0092392,454,90,2001
Moore2008,Pantera,9.236681,-79.91063,25,17,18,aquatic,100,100,100,90.2173913,74.28571429,60.1010101,51.87969925,43.29446064,39.67517401,37.72511848,37.04280156,37.66490765,37.7039955,39.16015625,39.75287601,39.82700263,39.05937292,38.35616438,37.78074866,36.54404647,35.2876592,33.84121893,32.34753857,30.43772182,28.5825424,27.09984152,25.7723686,24.48344536,23.16364482,21.93877551,20.74971987,19.54758041,18.48988764,17.57832345,16.77605251,15.93161359,15.21692363,14.68008431,14.27465152,14.00085895,75.50146484,453,90,2001
Moore2008,Pato Horqueta,9.207752,-79.9072,20,14,13.2,aquatic,100,97.87234043,77.57009346,58.75706215,45.8781362,37.98449612,30.50847458,25.4676259,22.18350755,19.06103286,16.65357423,15.19154557,14.02816901,13.00097752,12.52136752,12.33546446,12.27953411,12.17261905,12.10174029,12.64563107,13.03583205,13.28797278,13.6079441,13.43813387,13.2407985,13.00965279,12.78074866,12.40039841,12.03951191,11.51297925,10.98230628,10.51676378,10.22737485,10.02884779,9.739895958,9.415854304,9.118933257,8.755353137,8.35809327,7.978886638,73.44610596,454,90,2001
Moore2008,Puma,9.23564,-79.902939,31,22,83,aquatic,100,100,100,100,100,97.97468354,92.46704331,87.5,81.41695703,75.18726592,68.21400472,61.50296638,57.4829932,53.70731707,50.33955857,48.0075188,45.72947823,43.68845121,41.13873296,38.73699492,36.74725275,34.95788207,33.37619398,31.82201247,30.40224509,29.05084258,28.16184352,27.12011937,26.04915372,25.03529923,24.28861789,23.77582249,23.12460695,22.52733282,21.75825934,20.78855759,19.895363,19.10097101,18.27401331,17.41424802,71.49101257,453,90,2001
Moore2008,Range,9.186792,-79.842022,26,21,3.8,aquatic,91.66666667,65.95744681,34.31372549,20.21857923,17.64705882,15.18987342,16.57250471,21.45985401,23.96788991,25.30805687,26.45914397,27.34478203,28.88513514,28.36185819,27.43928419,26.30786601,26.25083389,26.56947337,27.90448082,29.00338655,29.87697715,31.2600321,32.71661476,33.82924768,35.07625272,36.20391705,37.55686379,38.55631612,39.30065056,39.99782798,41.24656279,42.67990074,44.00216138,45.20362374,46.12489992,47.03389831,47.99111939,48.71167313,49.07072793,49.13798393,59.60132217,460,90,2001
Moore2008,Sobre Pato Horqueta,9.210924,-79.906133,14,10,5.9,aquatic,100,65.95744681,40.19607843,26.63043478,20.95588235,18.73417722,17.13747646,16.7638484,17.77522936,19.0521327,17.52336449,16.11624835,16,16.14481409,15.94202899,15.9578472,16.22162884,16.23550401,16.34899329,16.54571843,16.58611599,16.66332062,16.30932747,15.94791138,15.55347968,14.97911566,14.31629649,13.65616831,13.10865776,12.69013472,12.24572823,11.83883903,11.33333333,10.77235772,10.30341846,9.794126552,9.293334288,8.846127694,8.395715023,7.989690722,45.14675903,454,90,2001
Moore2008,Steep,9.187078,-79.837583,17,15,7.6,aquatic,100,78.43137255,60.41666667,42.93785311,28.31541219,19.60297767,14.99051233,12.85081241,13.35656214,15.24789523,16.44685803,17.38553417,18.40909091,19.10331384,19.69374734,20.86761406,21.96104768,22.98747764,24.11024886,25.07232401,26.81047766,28.08288071,29.82359427,31.29951121,32.96566724,34.40968718,35.69515135,36.98033358,38.11565651,39.38571739,40.42010809,41.32057416,42.32704403,43.27916032,43.91453949,44.56826624,45.34250502,46.16168478,46.80631647,47.31024318,73.31456757,460,90,2001
Moore2008,Tigre,9.231025,-79.910776,27,19,38,aquatic,100,100,100,99.43502825,94.64285714,87.06467662,76.51515152,66.02658789,56.21370499,49.53183521,47.63382467,45.18911745,42.92211484,41.40282513,39.65957447,37.97231575,36.67785235,35.16090584,33.21743782,31.11593155,29.43894389,27.88732394,26.57226922,25.31602899,24.35538987,23.64923433,22.99450917,22.59028643,22.49130939,22.459835,22.44544157,22.27751196,21.83990657,21.38141188,20.76105204,20.3093018,19.76202423,19.21613911,18.73308416,18.29358249,67.84571075,453,90,2001
Moore2008,Tres Almendras Grande,9.204796,-79.847512,44,38,9.3,aquatic,100,80.85106383,69.72477064,54.73684211,45.58823529,46.64948454,46.9043152,46.41833811,45.28735632,44.95238095,44.33962264,43.7007874,43.07347168,43.14968308,43.05317324,44.01051446,44.50348721,45.14792899,46.18689581,47.16569767,48.12129202,49.11088911,50.08246289,50.62669377,51.05985037,51.60454742,52.06082433,52.85696502,53.18678763,53.57453281,53.83990248,54.02594925,54.27542754,54.26849966,54.38119603,54.59218384,54.87010663,55.00238371,54.7620585,54.44280805,59.16434479,460,90,2001
Moore2008,Tres Almendras Oeste,9.205213,-79.850886,30,25,4.1,aquatic,87.5,76.59574468,48.03921569,29.21348315,22.5,22.3325062,21.69811321,22.00886263,23.37962963,25.2108716,27.1450858,28.75,30.8915389,33.43079922,35.31409168,36.67794062,38.09682805,39.511323,40.88235294,42.62650602,44.22231986,45.51668677,46.73154609,47.43762643,48.19483349,48.91993088,49.61811604,50.36087606,51.07788595,51.45588874,51.43089928,51.41982981,51.8950961,52.6142132,53.33120051,54.01697741,54.90757988,55.51707748,55.83150561,56.03411252,61.36548233,460,90,2001
Moore2008,Triangle,9.181613,-79.833486,16,12,1.6,aquatic,100,40.38461538,20.38834951,15.2173913,15.77060932,17.92929293,17.10526316,16.01164483,15.625,16.63516068,17.66536965,18.4717608,17.99775028,17.52929688,17.7948063,18.05243446,18.35443038,18.6254091,18.30082821,18.16642477,18.01405975,18.00681773,18.20687121,18.68558878,19.18170504,20.10681293,21.12299465,22.34386663,23.4514817,24.76706392,25.93950504,27.28400955,28.41092935,29.24184668,29.93839507,30.44629349,30.97389558,31.34176183,31.70259455,32.07419692,47.95273972,460,90,2001
Moore2008,Trinidad,9.198269,-79.930683,13,8,23,aquatic,68.75,40.42553191,36.11111111,33.33333333,28.92857143,25.24752475,25.09433962,24.74226804,23.84259259,21.58878505,18.14611155,15.18737673,13.3938706,12.3294347,11.20543294,10.03382187,9.384359401,8.852459016,8.507223114,8.026030369,7.362637363,6.737731295,6.151303709,5.646384628,5.22213562,4.825698646,4.488210075,4.168740667,3.884057971,3.640117353,3.405856039,3.203595678,3.009072128,2.834179357,2.678714217,2.539225347,2.400229276,2.275351491,2.163803126,2.07400135,47.02632523,454,90,2001
Morante-Filho2015,112,-15.991732,-39.380442,70,56,2330.787,terrestrial,100,100,100,100,100,100,98.46743295,93.53383459,90.91995221,88.218111,85.90872698,82.89025222,80.80046404,79.51685959,77.74857643,75.98455598,74.70870459,74.33138641,73.74793616,72.67297163,71.64179104,70.97641705,69.98867497,69.20277296,68.40839878,67.97919762,67.27698238,66.6581437,65.9213201,65.7402219,65.45835516,65.27764128,65.0148203,64.81578488,64.54111056,64.26625146,63.83701188,63.62237762,63.51665891,63.21207528,240.511261,427,NA,2013
Morante-Filho2015,116_1,-15.849776,-39.361869,46,28,5.26144,terrestrial,100,95.74468085,75.24752475,52.57142857,44.7761194,37.95811518,35.63218391,32.98816568,33.17422434,34.2386033,34.02555911,34.39189189,34.96503497,35.44813696,35.52343408,35.93207256,36.48881239,36.44744929,36.02535832,35.78711763,35.81616482,35.30747008,35.35640008,35.60382276,35.82544521,36.40949555,36.95951529,38.01589336,38.90417514,40.11855497,41.02295357,41.79545231,42.32334443,42.72370144,43.05372446,43.3553912,43.63113667,43.60823299,43.70803696,43.87194544,140.7797699,426,NA,2013
Morante-Filho2015,116_3,-15.857553,-39.355056,45,34,82.42581,terrestrial,100,100,100,100,99.28057554,96.56084656,94.07114625,85.26315789,77.26737338,73.4375,70.55016181,66.00817439,61.94331984,58.47542628,55.16637478,53.17583269,52.73785079,52.82442748,52.62868153,52.12181727,51.77320985,51.62618361,51.21859059,50.66225166,50.11225144,49.5630277,49.19432585,48.71597329,48.15833533,47.49413997,46.96572686,46.51621169,46.25566972,46.0170821,45.66650189,45.42124542,45.18485721,44.81263982,44.49763947,44.60731661,165.8441925,426,NA,2013
Morante-Filho2015,116_4,-15.866612,-39.354754,49,34,34.55455,terrestrial,100,97.87234043,94.05940594,86.7816092,82.39700375,73.29842932,65,59.52023988,52.71867612,47.66081871,44.79166667,42.26312202,39.69907407,37.66364552,37.2591944,36.79720822,37.2045221,37.707437,37.54820937,38.04780876,38.36236146,38.79239041,38.50368411,38.77302746,39.33322648,40.1572467,40.45160402,40.51426378,40.77704722,40.71796019,40.66624764,41.021611,41.27616225,41.78870293,42.12825585,42.68368618,43.16185696,43.82211034,44.5368092,45.43043011,120.7548599,426,NA,2013
Morante-Filho2015,118,-15.792944,-39.369574,58,32,58.98219,terrestrial,100,85.10638298,75.47169811,73.41040462,71.53558052,65.78947368,60.96153846,55.40540541,50.88757396,47.90652386,42.91433147,39.71389646,36.65315576,34.05541562,32.37095363,30.46511628,28.6888052,27.38168408,26.19113192,25.0249004,23.75028274,22.64736298,21.62417375,20.76455256,19.83007374,19.1811304,18.65363436,18.4493347,18.48176928,18.57318573,18.72576758,18.68002357,18.80555556,19.22641345,19.83682215,20.4062573,20.99630996,21.47702637,22.03525108,22.44395327,110.127182,426,NA,2013
Morante-Filho2015,120_1,-15.728039,-39.382412,48,32,232.31442,terrestrial,100,100,93.93939394,86.93181818,76.77902622,69.71279373,65.88693957,60.11994003,55.4491018,50.57803468,46.23481781,41.51453685,38.15635939,34.95242864,33.40669014,32.7938343,32.78463649,33.34353013,33.71900826,34.60964694,35.48970821,36.41046775,36.90678767,36.83570684,36.59983962,36.50793651,36.33232295,35.91188525,35.29482119,35.08830762,34.64319396,34.52720653,34.14498658,33.78425554,33.62955649,33.5437612,33.48342807,33.37068422,33.19386332,33.09507243,185.3856354,425,NA,2013
Morante-Filho2015,120_2,-15.714897,-39.364617,54,36,4.42495,terrestrial,100,89.36170213,68,49.43181818,38.43283582,33.85416667,34.1796875,33.68421053,33.6492891,34.04669261,34.4911147,34.80926431,33.603708,31.36272545,30.37199125,30.3910182,30.58219178,30.96695226,32.10352423,32.66981836,33.52182764,34.41946793,34.94135452,35.38408064,35.50922213,34.91615967,34.46755751,34.05128205,33.56852428,33.02772809,32.71870089,32.33933668,31.88298463,31.30283224,30.75718876,29.97506623,29.24019789,28.86915169,28.6482896,28.68878357,176.9016724,425,NA,2013
Morante-Filho2015,120_3,-15.705916,-39.356248,52,37,49.97889,terrestrial,0,21.27659574,25.23364486,27.0718232,33.33333333,34.73684211,35.80952381,34.71810089,35.28009535,37.22060253,38.27061649,40.82599865,43.53899884,45.96367306,48.0104941,49.76851852,49.89690722,50.29221778,51.08605994,51.20496894,51.13327289,50.84850993,50.06610009,49.13344887,48.25264508,47.35197858,46.50426645,46.0603735,45.80097957,45.79365968,45.88617545,46.11454956,46.2562396,46.48157849,46.69962917,46.46637609,46.25820246,45.97395323,45.43580879,44.78903487,170.5005035,425,NA,2013
